,loss,MSE_train,MSE_test,MSE_min_train,MSE_min_test,time
122,96.92370096842448,0.487203397557589,0.6560638586990729,0.48508283098705907,0.6366419827418451,0.002411766666666667
123,97.1180430094401,0.49570310285294356,0.6734703188651125,0.48508283098705907,0.6366419827418451,0.0026756
124,96.44388147989909,0.5092226501970923,0.6675728929293065,0.48508283098705907,0.6366419827418451,0.0033037666666666664
125,97.39828287760416,0.5123614599340505,0.6963230382328636,0.48508283098705907,0.6366419827418451,0.002374
126,97.0524408976237,0.4874154100404645,0.6611018648992466,0.48508283098705907,0.6366419827418451,0.002250366666666667
127,94.69619674682617,0.49035569631177245,0.6488364417129338,0.48508283098705907,0.6366419827418451,0.003295866666666666
128,94.79644978841146,0.5041511596690601,0.6960039202003637,0.48508283098705907,0.6366419827418451,0.0030023666666666666
129,95.90681889851888,0.5035205067403286,0.6840906186047275,0.48508283098705907,0.6366419827418451,0.0024281999999999997
130,96.40309270222981,0.5388771029779077,0.7025674119162126,0.48508283098705907,0.6366419827418451,0.00266
131,95.5752456665039,0.501315945569913,0.6660986810696534,0.48508283098705907,0.6366419827418451,0.0026517333333333335
132,93.95616658528645,0.49045396931937296,0.6559331067225261,0.48508283098705907,0.6366419827418451,0.0028721333333333334
133,93.62390441894532,0.5042026374785041,0.6742623239389681,0.48508283098705907,0.6366419827418451,0.0024507666666666672
134,93.10855458577474,0.4814626295776939,0.6388154896353668,0.4814626295776939,0.6366419827418451,0.0023780333333333335
135,93.1238161722819,0.5177256316138099,0.6921885326600256,0.4814626295776939,0.6366419827418451,0.002374066666666666
136,94.41464029947916,0.5062386590640704,0.701576100593355,0.4814626295776939,0.6366419827418451,0.002479533333333333
137,92.94623845418295,0.506824284355631,0.695164963028183,0.4814626295776939,0.6366419827418451,0.002358266666666666
138,92.59839426676432,0.49157428882965537,0.6968350389792113,0.4814626295776939,0.6366419827418451,0.0023496666666666666
139,91.93261845906575,0.4869741483712895,0.6819778727821653,0.4814626295776939,0.6366419827418451,0.003690633333333333
